价格 价差 真实标签 预测标签 原仓位 预测仓位
4976.20 1.00 -2.00 -2.00 -1.00 -1.00
4977.20 -10.00 -2.00 -2.00 -1.00 -1.00
4967.20 -1.60 2.00 2.00 1.00 1.00
4965.60 -2.00 2.00 2.00 1.00 1.00
4963.60 0.80 2.00 2.00 1.00 1.00
4964.40 -2.20 2.00 2.00 1.00 1.00
4962.20 4.80 2.00 2.00 1.00 1.00
4967.00 2.40 2.00 2.00 1.00 1.00
4969.40 -4.00 2.00 2.00 1.00 1.00
4965.40 3.20 2.00 2.00 1.00 1.00
4968.60 6.00 2.00 2.00 1.00 1.00
4974.60 2.40 0.00 0.00 0.00 0.00
4977.00 0.60 -1.00 -1.00 -0.50 -0.50
4977.60 0.80 -1.00 -1.00 -0.50 -0.50
4978.40 -2.40 -2.00 -2.00 -1.00 -1.00
4976.00 -4.40 0.00 0.00 0.00 0.00
4971.60 0.60 2.00 2.00 1.00 1.00
4972.20 1.80 2.00 2.00 1.00 1.00
4974.00 -2.40 2.00 2.00 1.00 1.00
4971.60 2.40 2.00 2.00 1.00 1.00
4974.00 2.80 2.00 2.00 1.00 1.00
4976.80 -0.60 2.00 2.00 1.00 1.00
4976.20 2.60 2.00 2.00 1.00 1.00
4978.80 -2.40 2.00 2.00 1.00 1.00
4976.40 0.40 2.00 2.00 1.00 1.00
4976.80 6.40 2.00 2.00 1.00 1.00
4983.20 -3.80 2.00 2.00 1.00 1.00
4979.40 1.80 2.00 2.00 1.00 1.00
4981.20 1.80 2.00 2.00 1.00 1.00
4983.00 0.20 2.00 2.00 1.00 1.00
4983.20 4.60 2.00 2.00 1.00 1.00
4987.80 -2.20 -1.00 -1.00 -0.50 -0.50
4985.60 2.60 0.00 0.00 0.00 0.00
4988.20 0.00 -2.00 -2.00 -1.00 -1.00
4988.20 -0.20 -2.00 -2.00 -1.00 -1.00
4988.00 4.20 -2.00 -2.00 -1.00 -1.00
4992.20 -1.80 -2.00 -2.00 -1.00 -1.00
4990.40 -5.80 -2.00 -2.00 -1.00 -1.00
4984.60 1.80 -1.00 -1.00 -0.50 -0.50
4986.40 -1.40 -2.00 -2.00 -1.00 -1.00
4985.00 1.20 -2.00 -2.00 -1.00 -1.00
4986.20 -2.40 -2.00 -2.00 -1.00 -1.00
4983.80 -0.20 -1.00 -1.00 -0.50 -0.50
4983.60 -1.80 -1.00 -1.00 -0.50 -0.50
4981.80 0.20 0.00 0.00 0.00 0.00
4982.00 2.00 0.00 0.00 0.00 0.00
4984.00 -1.80 0.00 0.00 0.00 0.00
4982.20 -2.40 0.00 0.00 0.00 0.00
4979.80 -1.80 2.00 2.00 1.00 1.00
4978.00 2.80 2.00 2.00 1.00 1.00
4980.80 1.40 2.00 2.00 1.00 1.00
4982.20 -0.60 0.00 0.00 0.00 0.00
4981.60 -0.60 0.00 0.00 0.00 0.00
4981.00 2.00 1.00 1.00 0.50 0.50
4983.00 2.00 -1.00 -1.00 -0.50 -0.50
4985.00 2.00 -2.00 -2.00 -1.00 -1.00
4987.00 -0.20 -2.00 -2.00 -1.00 -1.00
4986.80 -1.80 -2.00 -2.00 -1.00 -1.00
4985.00 1.20 -2.00 -2.00 -1.00 -1.00
4986.20 -2.20 -2.00 -2.00 -1.00 -1.00
4984.00 -1.00 -2.00 -2.00 -1.00 -1.00
4983.00 -2.60 -2.00 -2.00 -1.00 -1.00
4980.40 -2.00 -2.00 -2.00 -1.00 -1.00
4978.40 -2.00 -2.00 -2.00 -1.00 -1.00
4976.40 1.80 -2.00 -2.00 -1.00 -1.00
4978.20 1.20 -2.00 -2.00 -1.00 -1.00
4979.40 -4.40 -2.00 -2.00 -1.00 -1.00
4975.00 1.00 -1.00 -1.00 -0.50 -0.50
4976.00 -0.40 -2.00 -2.00 -1.00 -1.00
4975.60 0.60 -2.00 -2.00 -1.00 -1.00
4976.20 -2.40 -2.00 -2.00 -1.00 -1.00
4973.80 -0.80 0.00 0.00 0.00 0.00
4973.00 -0.80 0.00 0.00 0.00 0.00
4972.20 -2.80 1.00 1.00 0.50 0.50
4969.40 -1.40 2.00 2.00 1.00 1.00
4968.00 3.80 2.00 2.00 1.00 1.00
4971.80 0.80 2.00 2.00 1.00 1.00
4972.60 0.40 2.00 2.00 1.00 1.00
4973.00 0.60 2.00 2.00 1.00 1.00
4973.60 1.00 1.00 1.00 0.50 0.50
4974.60 0.40 0.00 0.00 0.00 0.00
4975.00 1.00 0.00 0.00 0.00 0.00
4976.00 1.20 0.00 0.00 0.00 0.00
4977.20 0.40 -2.00 -2.00 -1.00 -1.00
4977.60 0.40 -2.00 -2.00 -1.00 -1.00
4978.00 -1.20 -2.00 -2.00 -1.00 -1.00
4976.80 -2.00 -2.00 -2.00 -1.00 -1.00
4974.80 -1.20 -2.00 -2.00 -1.00 -1.00
4973.60 -1.40 -2.00 -2.00 -1.00 -1.00
4972.20 0.40 -2.00 -2.00 -1.00 -1.00
4972.60 2.80 -2.00 -2.00 -1.00 -1.00
4975.40 -1.60 -2.00 -2.00 -1.00 -1.00
4973.80 1.20 -2.00 -2.00 -1.00 -1.00
4975.00 1.80 -2.00 -2.00 -1.00 -1.00
4976.80 -2.40 -2.00 -2.00 -1.00 -1.00
4974.40 -13.60 -2.00 -2.00 -1.00 -1.00
4960.80 -1.00 -1.00 -1.00 -0.50 -0.50
4959.80 -0.20 0.00 0.00 0.00 0.00
4959.60 5.40 -1.00 -1.00 -0.50 -0.50
4965.00 -2.00 -2.00 -2.00 -1.00 -1.00
4963.00 -2.00 -2.00 -2.00 -1.00 -1.00
4961.00 -2.80 -2.00 -2.00 -1.00 -1.00
4958.20 1.60 -2.00 -2.00 -1.00 -1.00
4959.80 0.80 -2.00 -2.00 -1.00 -1.00
4960.60 -1.20 -2.00 -2.00 -1.00 -1.00
4959.40 -1.80 -2.00 -2.00 -1.00 -1.00
4957.60 -0.40 -2.00 -2.00 -1.00 -1.00
4957.20 -1.00 -2.00 -2.00 -1.00 -1.00
4956.20 -0.80 -2.00 -2.00 -1.00 -1.00
4955.40 -4.00 -2.00 -2.00 -1.00 -1.00
4951.40 -1.20 -2.00 -2.00 -1.00 -1.00
4950.20 0.40 -2.00 -2.00 -1.00 -1.00
4950.60 -2.80 -2.00 -2.00 -1.00 -1.00
4947.80 -4.60 -2.00 -2.00 -1.00 -1.00
4943.20 -2.00 -2.00 -2.00 -1.00 -1.00
4941.20 0.00 -2.00 -2.00 -1.00 -1.00
4941.20 -2.40 -2.00 -2.00 -1.00 -1.00
4938.80 -0.80 -2.00 -2.00 -1.00 -1.00
4938.00 -1.40 -1.00 -1.00 -0.50 -0.50
4936.60 -2.80 0.00 0.00 0.00 0.00
4933.80 1.20 1.00 1.00 0.50 0.50
4935.00 1.80 0.00 0.00 0.00 0.00
4936.80 2.80 0.00 0.00 0.00 0.00
4939.60 -0.60 -2.00 -2.00 -1.00 -1.00
4939.00 -1.00 -2.00 -2.00 -1.00 -1.00
4938.00 3.80 -1.00 -1.00 -0.50 -0.50
4941.80 -4.60 -2.00 -2.00 -1.00 -1.00
4937.20 -3.20 -1.00 -1.00 -0.50 -0.50
4934.00 -1.80 2.00 2.00 1.00 1.00
4932.20 -1.00 2.00 2.00 1.00 1.00
4931.20 2.80 2.00 2.00 1.00 1.00
4934.00 0.40 2.00 2.00 1.00 1.00
4934.40 -1.40 2.00 2.00 1.00 1.00
4933.00 4.00 2.00 2.00 1.00 1.00
4937.00 0.00 2.00 2.00 1.00 1.00
4937.00 1.60 2.00 2.00 1.00 1.00
4938.60 1.40 2.00 2.00 1.00 1.00
4940.00 -1.40 1.00 1.00 0.50 0.50
4938.60 -1.80 2.00 2.00 1.00 1.00
4936.80 2.60 2.00 2.00 1.00 1.00
4939.40 -1.40 1.00 1.00 0.50 0.50
4938.00 -1.00 2.00 2.00 1.00 1.00
4937.00 3.00 2.00 2.00 1.00 1.00
4940.00 6.80 0.00 0.00 0.00 0.00
4946.80 -0.80 -2.00 -2.00 -1.00 -1.00
4946.00 -1.80 -2.00 -2.00 -1.00 -1.00
4944.20 -0.20 -2.00 -2.00 -1.00 -1.00
4944.00 0.60 -2.00 -2.00 -1.00 -1.00
4944.60 -1.20 -2.00 -2.00 -1.00 -1.00
4943.40 -1.20 -2.00 -2.00 -1.00 -1.00
4942.20 -4.00 -2.00 -2.00 -1.00 -1.00
4938.20 -4.00 -1.00 -1.00 -0.50 -0.50
4934.20 2.60 2.00 2.00 1.00 1.00
4936.80 -1.20 0.00 0.00 0.00 0.00
4935.60 0.60 1.00 1.00 0.50 0.50
4936.20 -0.20 0.00 0.00 0.00 0.00
4936.00 -0.20 0.00 0.00 0.00 0.00
4935.80 -2.00 1.00 1.00 0.50 0.50
4933.80 3.00 2.00 2.00 1.00 1.00
4936.80 1.60 1.00 1.00 0.50 0.50
4938.40 2.40 0.00 0.00 0.00 0.00
4940.80 -1.60 -2.00 -2.00 -1.00 -1.00
4939.20 -1.80 0.00 0.00 0.00 0.00
4937.40 0.00 2.00 2.00 1.00 1.00
4937.40 -3.00 2.00 2.00 1.00 1.00
4934.40 2.80 2.00 2.00 1.00 1.00
4937.20 -2.20 2.00 2.00 1.00 1.00
4935.00 0.60 2.00 2.00 1.00 1.00
4935.60 1.20 2.00 2.00 1.00 1.00
4936.80 1.80 2.00 2.00 1.00 1.00
4938.60 2.00 2.00 2.00 1.00 1.00
4940.60 1.40 2.00 2.00 1.00 1.00
4942.00 -1.20 1.00 1.00 0.50 0.50
4940.80 4.00 2.00 2.00 1.00 1.00
4944.80 0.20 -1.00 -1.00 -0.50 -0.50
4945.00 4.60 -2.00 -2.00 -1.00 -1.00
4949.60 -2.60 -2.00 -2.00 -1.00 -1.00
4947.00 -2.20 -2.00 -2.00 -1.00 -1.00
4944.80 -2.60 -2.00 -2.00 -1.00 -1.00
4942.20 -1.80 -2.00 -2.00 -1.00 -1.00
4940.40 0.40 -1.00 -1.00 -0.50 -0.50
4940.80 1.00 -2.00 -2.00 -1.00 -1.00
4941.80 0.00 -2.00 -2.00 -1.00 -1.00
4941.80 -0.40 -2.00 -2.00 -1.00 -1.00
4941.40 0.20 -2.00 -2.00 -1.00 -1.00
4941.60 0.20 -2.00 -2.00 -1.00 -1.00
4941.80 -3.60 -2.00 -2.00 -1.00 -1.00
4938.20 -2.60 -1.00 -1.00 -0.50 -0.50
4935.60 1.80 0.00 0.00 0.00 0.00
4937.40 0.00 -1.00 -1.00 -0.50 -0.50
4937.40 -0.60 0.00 0.00 0.00 0.00
4936.80 -0.40 0.00 0.00 0.00 0.00
4936.40 -2.60 0.00 0.00 0.00 0.00
4933.80 -2.00 2.00 2.00 1.00 1.00
4931.80 0.80 2.00 2.00 1.00 1.00
4932.60 4.40 2.00 2.00 1.00 1.00
4937.00 0.20 1.00 1.00 0.50 0.50
4937.20 1.20 2.00 2.00 1.00 1.00
4938.40 -0.80 1.00 1.00 0.50 0.50
4937.60 0.40 2.00 2.00 1.00 1.00
4938.00 -0.40 2.00 2.00 1.00 1.00
4937.60 0.00 2.00 2.00 1.00 1.00
4937.60 3.40 2.00 2.00 1.00 1.00
4941.00 -1.00 2.00 2.00 1.00 1.00
4940.00 -0.80 2.00 2.00 1.00 1.00
4939.20 -0.80 2.00 2.00 1.00 1.00
4938.40 0.60 2.00 2.00 1.00 1.00
4939.00 1.40 2.00 2.00 1.00 1.00
4940.40 1.00 2.00 2.00 1.00 1.00
4941.40 2.00 2.00 2.00 1.00 1.00
4943.40 2.60 2.00 2.00 1.00 1.00
4946.00 1.00 2.00 2.00 1.00 1.00
4947.00 3.60 2.00 2.00 1.00 1.00
4950.60 13.20 2.00 2.00 1.00 1.00
4963.80 6.40 2.00 2.00 1.00 1.00
4970.20 -3.00 2.00 2.00 1.00 1.00
4967.20 3.80 2.00 2.00 1.00 1.00
4971.00 -3.80 2.00 2.00 1.00 1.00
4967.20 4.80 2.00 2.00 1.00 1.00
4972.00 -3.60 2.00 2.00 1.00 1.00
4968.40 1.00 2.00 2.00 1.00 1.00
4969.40 -6.20 2.00 2.00 1.00 1.00
4963.20 9.60 2.00 2.00 1.00 1.00
4972.80 5.60 2.00 2.00 1.00 1.00
4978.40 2.20 2.00 2.00 1.00 1.00
4980.60 3.80 2.00 2.00 1.00 1.00
4984.40 2.20 1.00 1.00 0.50 0.50
4986.60 -1.00 -1.00 -1.00 -0.50 -0.50
4985.60 2.60 0.00 0.00 0.00 0.00
4988.20 -1.80 -2.00 -2.00 -1.00 -1.00
4986.40 -2.60 -1.00 -1.00 -0.50 -0.50
4983.80 5.00 1.00 1.00 0.50 0.50
4988.80 -0.80 -2.00 -2.00 -1.00 -1.00
4988.00 -0.80 -2.00 -2.00 -1.00 -1.00
4987.20 -1.80 -2.00 -2.00 -1.00 -1.00
4985.40 1.00 -1.00 -1.00 -0.50 -0.50
4986.40 -4.60 -2.00 -2.00 -1.00 -1.00
4981.80 2.20 2.00 2.00 1.00 1.00
4984.00 -0.60 0.00 0.00 0.00 0.00
4983.40 -2.80 1.00 1.00 0.50 0.50
4980.60 2.40 2.00 2.00 1.00 1.00
4983.00 4.40 1.00 1.00 0.50 0.50
4987.40 -3.80 -2.00 -2.00 -1.00 -1.00
4983.60 3.80 1.00 1.00 0.50 0.50
4987.40 -2.00 -2.00 -2.00 -1.00 -1.00
4985.40 -3.80 -1.00 -1.00 -0.50 -0.50
4981.60 -1.60 1.00 1.00 0.50 0.50
4980.00 2.80 2.00 2.00 1.00 1.00
4982.80 2.20 0.00 0.00 0.00 0.00
4985.00 4.00 -2.00 -2.00 -1.00 -1.00
4989.00 -0.20 -2.00 -2.00 -1.00 -1.00
4988.80 -1.80 -2.00 -2.00 -1.00 -1.00
4987.00 -3.20 -2.00 -2.00 -1.00 -1.00
4983.80 -0.40 0.00 0.00 0.00 0.00
4983.40 1.20 0.00 0.00 0.00 0.00
4984.60 -0.60 -1.00 -1.00 -0.50 -0.50
4984.00 -2.60 0.00 0.00 0.00 0.00
4981.40 -5.80 2.00 2.00 1.00 1.00
4975.60 4.00 2.00 2.00 1.00 1.00
4979.60 -3.60 2.00 2.00 1.00 1.00
4976.00 4.60 2.00 2.00 1.00 1.00
4980.60 0.00 2.00 2.00 1.00 1.00
4980.60 4.00 2.00 2.00 1.00 1.00
4984.60 4.40 1.00 1.00 0.50 0.50
4989.00 -1.80 -2.00 -2.00 -1.00 -1.00
4987.20 2.80 -1.00 -1.00 -0.50 -0.50
4990.00 -1.20 -2.00 -2.00 -1.00 -1.00
4988.80 -3.20 -2.00 -2.00 -1.00 -1.00
4985.60 2.80 0.00 0.00 0.00 0.00
4988.40 0.80 -2.00 -2.00 -1.00 -1.00
4989.20 -2.00 -2.00 -2.00 -1.00 -1.00
4987.20 -2.80 -2.00 -2.00 -1.00 -1.00
4984.40 0.40 0.00 0.00 0.00 0.00
4984.80 1.20 0.00 0.00 0.00 0.00
4986.00 -3.00 -1.00 -1.00 -0.50 -0.50
4983.00 0.20 1.00 1.00 0.50 0.50
4983.20 -2.00 0.00 0.00 0.00 0.00
4981.20 1.60 2.00 2.00 1.00 1.00
4982.80 3.60 0.00 0.00 0.00 0.00
4986.40 -0.20 -2.00 -2.00 -1.00 -1.00
4986.20 2.00 -2.00 -2.00 -1.00 -1.00
4988.20 -3.80 -2.00 -2.00 -1.00 -1.00
4984.40 1.40 -2.00 -2.00 -1.00 -1.00
4985.80 0.00 -2.00 -2.00 -1.00 -1.00
4985.80 0.60 -2.00 -2.00 -1.00 -1.00
4986.40 -0.40 -2.00 -2.00 -1.00 -1.00
4986.00 -2.20 -2.00 -2.00 -1.00 -1.00
4983.80 -1.40 -2.00 -2.00 -1.00 -1.00
4982.40 -7.20 -2.00 -2.00 -1.00 -1.00
4975.20 -1.20 -1.00 -1.00 -0.50 -0.50
4974.00 0.00 0.00 0.00 0.00 0.00
4974.00 -0.80 0.00 0.00 0.00 0.00
4973.20 1.00 0.00 0.00 0.00 0.00
4974.20 3.00 -2.00 -2.00 -1.00 -1.00
4977.20 -2.00 -2.00 -2.00 -1.00 -1.00
4975.20 -1.60 -2.00 -2.00 -1.00 -1.00
4973.60 2.00 -2.00 -2.00 -1.00 -1.00
4975.60 -4.00 -2.00 -2.00 -1.00 -1.00
4971.60 0.60 -2.00 -2.00 -1.00 -1.00
4972.20 0.80 -2.00 -2.00 -1.00 -1.00
4973.00 -1.40 -2.00 -2.00 -1.00 -1.00
4971.60 0.80 -2.00 -2.00 -1.00 -1.00
4972.40 1.00 -2.00 -2.00 -1.00 -1.00
4973.40 -4.00 -2.00 -2.00 -1.00 -1.00
4969.40 -6.20 -2.00 -2.00 -1.00 -1.00
4963.20 -2.80 -2.00 -2.00 -1.00 -1.00
4960.40 -1.20 -2.00 -2.00 -1.00 -1.00
4959.20 1.00 -1.00 -1.00 -0.50 -0.50
4960.20 -4.60 -2.00 -2.00 -1.00 -1.00
4955.60 -2.00 2.00 2.00 1.00 1.00
4953.60 -2.80 2.00 2.00 1.00 1.00
4950.80 5.00 2.00 2.00 1.00 1.00
4955.80 -1.20 2.00 2.00 1.00 1.00
4954.60 2.00 2.00 2.00 1.00 1.00
4956.60 2.60 2.00 2.00 1.00 1.00
4959.20 -0.40 2.00 2.00 1.00 1.00
4958.80 1.80 2.00 2.00 1.00 1.00
4960.60 -0.40 2.00 2.00 1.00 1.00
4960.20 2.60 2.00 2.00 1.00 1.00
4962.80 -1.40 1.00 1.00 0.50 0.50
4961.40 -0.60 2.00 2.00 1.00 1.00
4960.80 1.20 2.00 2.00 1.00 1.00
4962.00 4.00 1.00 1.00 0.50 0.50
4966.00 -2.80 -2.00 -2.00 -1.00 -1.00
4963.20 0.20 0.00 0.00 0.00 0.00
4963.40 1.60 0.00 0.00 0.00 0.00
4965.00 -1.60 -2.00 -2.00 -1.00 -1.00
4963.40 3.40 0.00 0.00 0.00 0.00
4966.80 -1.00 -2.00 -2.00 -1.00 -1.00
4965.80 3.80 -2.00 -2.00 -1.00 -1.00
4969.60 -3.80 -2.00 -2.00 -1.00 -1.00
4965.80 -3.00 -2.00 -2.00 -1.00 -1.00
4962.80 -5.40 0.00 0.00 0.00 0.00
4957.40 2.00 2.00 2.00 1.00 1.00
4959.40 0.80 2.00 2.00 1.00 1.00
4960.20 -1.60 2.00 2.00 1.00 1.00
4958.60 3.20 2.00 2.00 1.00 1.00
4961.80 -1.00 2.00 2.00 1.00 1.00
4960.80 -0.20 2.00 2.00 1.00 1.00
4960.60 4.20 2.00 2.00 1.00 1.00
4964.80 -0.80 2.00 2.00 1.00 1.00
4964.00 1.60 2.00 2.00 1.00 1.00
4965.60 4.40 2.00 2.00 1.00 1.00
4970.00 1.80 1.00 1.00 0.50 0.50
4971.80 0.00 0.00 0.00 0.00 0.00
4971.80 2.00 0.00 0.00 0.00 0.00
4973.80 -1.40 -2.00 -2.00 -1.00 -1.00
4972.40 0.40 -1.00 -1.00 -0.50 -0.50
4972.80 2.20 -1.00 -1.00 -0.50 -0.50
4975.00 -3.40 -2.00 -2.00 -1.00 -1.00
4971.60 0.00 -1.00 -1.00 -0.50 -0.50
4971.60 -0.60 -1.00 -1.00 -0.50 -0.50
4971.00 -2.80 0.00 0.00 0.00 0.00
4968.20 1.40 2.00 2.00 1.00 1.00
4969.60 -0.20 1.00 1.00 0.50 0.50
4969.40 0.80 1.00 1.00 0.50 0.50
4970.20 -1.20 0.00 0.00 0.00 0.00
4969.00 3.00 1.00 1.00 0.50 0.50
4972.00 -0.80 -1.00 -1.00 -0.50 -0.50
4971.20 -1.60 0.00 0.00 0.00 0.00
4969.60 2.20 0.00 0.00 0.00 0.00
4971.80 -1.20 -1.00 -1.00 -0.50 -0.50
4970.60 -1.80 0.00 0.00 0.00 0.00
4968.80 2.60 2.00 2.00 1.00 1.00
4971.40 1.60 0.00 0.00 0.00 0.00
4973.00 -0.60 0.00 0.00 0.00 0.00
4972.40 -0.60 0.00 0.00 0.00 0.00
4971.80 -0.60 1.00 1.00 0.50 0.50
4971.20 -0.20 2.00 2.00 1.00 1.00
4971.00 -3.00 2.00 2.00 1.00 1.00
4968.00 -0.40 2.00 2.00 1.00 1.00
4967.60 2.40 2.00 2.00 1.00 1.00
4970.00 -0.40 2.00 2.00 1.00 1.00
4969.60 1.20 2.00 2.00 1.00 1.00
4970.80 6.00 2.00 2.00 1.00 1.00
4976.80 2.20 2.00 2.00 1.00 1.00
4979.00 -1.80 0.00 0.00 0.00 0.00
4977.20 -1.20 2.00 2.00 1.00 1.00
4976.00 1.80 2.00 2.00 1.00 1.00
4977.80 0.40 2.00 2.00 1.00 1.00
4978.20 1.20 2.00 2.00 1.00 1.00
4979.40 1.60 2.00 2.00 1.00 1.00
4981.00 1.40 1.00 1.00 0.50 0.50
4982.40 -1.40 1.00 1.00 0.50 0.50
4981.00 0.80 2.00 2.00 1.00 1.00
4981.80 -1.00 2.00 2.00 1.00 1.00
4980.80 -0.60 2.00 2.00 1.00 1.00
4980.20 0.00 2.00 2.00 1.00 1.00
4980.20 2.80 2.00 2.00 1.00 1.00
4983.00 -2.20 2.00 2.00 1.00 1.00
4980.80 0.20 2.00 2.00 1.00 1.00
4981.00 2.60 2.00 2.00 1.00 1.00
4983.60 2.40 2.00 2.00 1.00 1.00
4986.00 0.40 2.00 2.00 1.00 1.00
4986.40 6.00 2.00 2.00 1.00 1.00
4992.40 -3.00 -2.00 -2.00 -1.00 -1.00
4989.40 -1.40 0.00 0.00 0.00 0.00
4988.00 0.00 0.00 0.00 0.00 0.00
4988.00 -0.60 0.00 0.00 0.00 0.00
4987.40 2.40 0.00 0.00 0.00 0.00
4989.80 0.00 -1.00 -1.00 -0.50 -0.50
4989.80 1.20 -2.00 -2.00 -1.00 -1.00
4991.00 -1.20 -2.00 -2.00 -1.00 -1.00
4989.80 0.60 -2.00 -2.00 -1.00 -1.00
4990.40 -1.20 -2.00 -2.00 -1.00 -1.00
4989.20 -0.60 -2.00 -2.00 -1.00 -1.00
4988.60 -2.80 -2.00 -2.00 -1.00 -1.00
4985.80 1.40 -2.00 -2.00 -1.00 -1.00
4987.20 -1.00 -2.00 -2.00 -1.00 -1.00
4986.20 -0.40 -2.00 -2.00 -1.00 -1.00
4985.80 -0.40 -2.00 -2.00 -1.00 -1.00
4985.40 0.80 -2.00 -2.00 -1.00 -1.00
4986.20 0.00 -2.00 -2.00 -1.00 -1.00
4986.20 -4.40 -2.00 -2.00 -1.00 -1.00
4981.80 -4.40 -2.00 -2.00 -1.00 -1.00
4977.40 0.40 -2.00 -2.00 -1.00 -1.00
4977.80 -1.20 -2.00 -2.00 -1.00 -1.00
4976.60 -3.60 -2.00 -2.00 -1.00 -1.00
4973.00 2.60 0.00 0.00 0.00 0.00
4975.60 -0.20 -2.00 -2.00 -1.00 -1.00
4975.40 1.20 -1.00 -1.00 -0.50 -0.50
4976.60 -3.00 -2.00 -2.00 -1.00 -1.00
4973.60 -3.00 0.00 0.00 0.00 0.00
4970.60 4.40 2.00 2.00 1.00 1.00
4975.00 -1.40 -1.00 -1.00 -0.50 -0.50
4973.60 -0.60 0.00 0.00 0.00 0.00
4973.00 -3.60 0.00 0.00 0.00 0.00
4969.40 0.80 2.00 2.00 1.00 1.00
4970.20 1.80 2.00 2.00 1.00 1.00
4972.00 1.20 2.00 2.00 1.00 1.00
4973.20 1.40 2.00 2.00 1.00 1.00
4974.60 2.00 1.00 1.00 0.50 0.50
4976.60 -2.20 0.00 0.00 0.00 0.00
4974.40 -0.40 1.00 1.00 0.50 0.50
4974.00 1.80 2.00 2.00 1.00 1.00
4975.80 0.20 1.00 1.00 0.50 0.50
4976.00 -1.40 0.00 0.00 0.00 0.00
4974.60 1.00 2.00 2.00 1.00 1.00
4975.60 0.40 1.00 1.00 0.50 0.50
4976.00 -1.60 -2.00 -2.00 -1.00 -1.00
4974.40 1.60 -2.00 -2.00 -1.00 -1.00
4976.00 2.80 -2.00 -2.00 -1.00 -1.00
4978.80 -1.60 -2.00 -2.00 -1.00 -1.00
4977.20 0.80 -2.00 -2.00 -1.00 -1.00
4978.00 0.80 -2.00 -2.00 -1.00 -1.00
4978.80 -0.20 -2.00 -2.00 -1.00 -1.00
4978.60 0.40 -2.00 -2.00 -1.00 -1.00
4979.00 -1.40 -2.00 -2.00 -1.00 -1.00
4977.60 -1.20 -2.00 -2.00 -1.00 -1.00
4976.40 1.60 -2.00 -2.00 -1.00 -1.00
4978.00 -1.20 -2.00 -2.00 -1.00 -1.00
4976.80 -97.20 -2.00 -2.00 -1.00 -1.00
4879.60 2.20 -2.00 -2.00 -1.00 -1.00
4881.80 -4.80 -2.00 -2.00 -1.00 -1.00
4877.00 -5.80 -2.00 -2.00 -1.00 -1.00
4871.20 10.80 -2.00 -2.00 -1.00 -1.00
4882.00 -1.60 -2.00 -2.00 -1.00 -1.00
4880.40 -1.80 -2.00 -2.00 -1.00 -1.00
4878.60 0.60 -2.00 -2.00 -1.00 -1.00
4879.20 -3.60 -2.00 -2.00 -1.00 -1.00
4875.60 -5.00 -2.00 -2.00 -1.00 -1.00
4870.60 -5.80 -2.00 -2.00 -1.00 -1.00
4864.80 -1.40 -2.00 -2.00 -1.00 -1.00
4863.40 0.80 -2.00 -2.00 -1.00 -1.00
4864.20 -8.40 -2.00 -2.00 -1.00 -1.00
4855.80 -5.00 -2.00 -2.00 -1.00 -1.00
4850.80 -0.40 1.00 1.00 0.50 0.50
4850.40 -0.60 1.00 1.00 0.50 0.50
4849.80 2.80 2.00 2.00 1.00 1.00
4852.60 4.20 0.00 0.00 0.00 0.00
4856.80 5.40 -2.00 -2.00 -1.00 -1.00
4862.20 -7.40 -2.00 -2.00 -1.00 -1.00
4854.80 2.20 -2.00 -2.00 -1.00 -1.00
4857.00 -0.60 -2.00 -2.00 -1.00 -1.00
4856.40 -4.00 -2.00 -2.00 -1.00 -1.00
4852.40 -4.40 -2.00 -2.00 -1.00 -1.00
4848.00 0.80 -1.00 -1.00 -0.50 -0.50
4848.80 -1.80 -1.00 -1.00 -0.50 -0.50
4847.00 -0.20 0.00 0.00 0.00 0.00
4846.80 -3.00 1.00 1.00 0.50 0.50
4843.80 8.40 2.00 2.00 1.00 1.00
4852.20 -7.40 -2.00 -2.00 -1.00 -1.00
4844.80 -1.00 2.00 2.00 1.00 1.00
4843.80 3.40 2.00 2.00 1.00 1.00
4847.20 2.00 1.00 1.00 0.50 0.50
4849.20 -3.20 0.00 0.00 0.00 0.00
4846.00 -0.40 2.00 2.00 1.00 1.00
4845.60 -0.80 2.00 2.00 1.00 1.00
4844.80 2.60 2.00 2.00 1.00 1.00
4847.40 4.60 1.00 1.00 0.50 0.50
4852.00 -0.60 -2.00 -2.00 -1.00 -1.00
4851.40 2.60 -2.00 -2.00 -1.00 -1.00
4854.00 -2.80 -2.00 -2.00 -1.00 -1.00
4851.20 -2.20 -2.00 -2.00 -1.00 -1.00
4849.00 3.60 -2.00 -2.00 -1.00 -1.00
4852.60 -1.40 -2.00 -2.00 -1.00 -1.00
4851.20 -5.20 -2.00 -2.00 -1.00 -1.00
4846.00 3.00 -2.00 -2.00 -1.00 -1.00
4849.00 -1.60 -2.00 -2.00 -1.00 -1.00
4847.40 -3.00 -2.00 -2.00 -1.00 -1.00
4844.40 -3.40 -2.00 -2.00 -1.00 -1.00
4841.00 4.40 -2.00 -2.00 -1.00 -1.00
4845.40 -3.40 -2.00 -2.00 -1.00 -1.00
4842.00 -1.20 -2.00 -2.00 -1.00 -1.00
4840.80 2.60 -2.00 -2.00 -1.00 -1.00
4843.40 -2.40 -2.00 -2.00 -1.00 -1.00
4841.00 0.60 -2.00 -2.00 -1.00 -1.00
4841.60 -3.80 -2.00 -2.00 -1.00 -1.00
4837.80 -1.40 -2.00 -2.00 -1.00 -1.00
